Block Name,Point ID,Points_X,Points_Y,Points_Z,Points_Magnitude,adjustedtime,azimuth,distance_m,intensity,laser_id,timestamp,vertical_angle
dataset_1,5713,-2.52175,-1.51522,0.154182,2.946,104867568,23900,2.946,1,3,104867568,3
dataset_1,5714,-2.24851,-1.3505,-0.509842,2.672,104867570,23901,2.672,3,4,104867570,-11
dataset_1,5715,-2.42902,-1.45835,0.247871,2.844,104867573,23902,2.844,2,5,104867573,5
dataset_1,5716,-2.26286,-1.35805,-0.417993,2.672,104867575,23903,2.672,3,6,104867575,-9
dataset_1,5717,-2.26255,-1.35679,-0.323929,2.658,104867579,23905,2.658,3,8,104867579,-7
dataset_1,5719,-2.26769,-1.35934,-0.231311,2.654,104867584,23906,2.654,3,10,104867584,-5
dataset_1,5721,-2.30112,-1.37828,-0.140574,2.686,104867589,23908,2.686,2,12,104867589,-3
dataset_1,5725,-2.25629,-1.34609,-0.703988,2.72,104867616,23918,2.72,2,0,104867616,-15
dataset_1,5727,-2.26477,-1.35008,-0.608718,2.706,104867621,23920,2.706,5,2,104867621,-13
dataset_1,5728,-2.24309,-1.33662,-0.507552,2.66,104867626,23921,2.66,3,4,104867626,-11
dataset_1,5729,-2.4204,-1.4417,0.246476,2.828,104867628,23922,2.828,3,5,104867628,5
dataset_1,5730,-2.25401,-1.34206,-0.41549,2.656,104867630,23923,2.656,3,6,104867630,-9
dataset_1,5732,-2.25704,-1.3428,-0.322466,2.646,104867635,23925,2.646,3,8,104867635,-7
dataset_1,5734,-2.25187,-1.33919,-0.22922,2.63,104867639,23926,2.63,3,10,104867639,-5
dataset_1,5736,-2.2939,-1.3631,-0.139842,2.672,104867644,23928,2.672,2,12,104867644,-3
dataset_1,5740,-2.25266,-1.33328,-0.7014,2.71,104867672,23938,2.71,2,0,104867672,-15
dataset_1,5741,-2.25605,-1.33423,-0.605118,2.69,104867676,23940,2.69,5,2,104867676,-13
dataset_1,5742,-2.51164,-1.48538,0.152926,2.922,104867679,23940,2.922,1,3,104867679,3
dataset_1,5743,-2.25112,-1.33078,-0.508315,2.664,104867681,23941,2.664,3,4,104867681,-11
dataset_1,5744,-2.40312,-1.42007,0.24421,2.802,104867683,23942,2.802,7,5,104867683,5
dataset_1,5745,-2.22977,-1.31711,-0.410171,2.622,104867685,23943,2.622,3,6,104867685,-9
dataset_1,5746,-2.25487,-1.33087,-0.321491,2.638,104867690,23945,2.638,3,8,104867690,-7
dataset_1,5748,-2.23937,-1.3212,-0.227476,2.61,104867695,23946,2.61,3,10,104867695,-5
dataset_1,5749,-2.29004,-1.35002,-0.139318,2.662,104867699,23948,2.662,2,12,104867699,-3
dataset_1,5750,-2.24065,-1.31563,-0.696223,2.69,104867727,23958,2.69,3,0,104867727,-15
dataset_1,5751,-2.23885,-1.31352,-0.59927,2.664,104867731,23960,2.664,5,2,104867731,-13
dataset_1,5752,-2.51681,-1.4766,0.152926,2.922,104867734,23960,2.922,6,3,104867734,3
dataset_1,5753,-2.2422,-1.31497,-0.505262,2.648,104867736,23961,2.648,3,4,104867736,-11
dataset_1,5754,-2.45619,-1.43988,0.249091,2.858,104867738,23962,2.858,1,5,104867738,5
dataset_1,5755,-2.2139,-1.29733,-0.406417,2.598,104867741,23963,2.598,3,6,104867741,-9
dataset_1,5756,-2.25265,-1.31898,-0.320516,2.63,104867745,23965,2.63,3,8,104867745,-7
dataset_1,5758,-2.24397,-1.31337,-0.227476,2.61,104867750,23966,2.61,3,10,104867750,-5
dataset_1,5759,-2.2706,-1.3279,-0.137853,2.634,104867755,23968,2.634,2,12,104867755,-3
dataset_1,5760,-2.23855,-1.30391,-0.694153,2.682,104867782,23978,2.682,3,0,104867782,-15
dataset_1,5761,-2.23668,-1.30178,-0.59747,2.656,104867787,23980,2.656,6,2,104867787,-13
dataset_1,5762,-2.51012,-1.46034,0.152193,2.908,104867789,23981,2.908,1,3,104867789,3
dataset_1,5763,-2.22642,-1.29529,-0.500683,2.624,104867791,23981,2.624,3,4,104867791,-11
dataset_1,5764,-2.21842,-1.2896,-0.406417,2.598,104867796,23983,2.598,2,6,104867796,-9
dataset_1,5765,-2.23321,-1.29715,-0.317104,2.602,104867801,23985,2.602,3,8,104867801,-7
dataset_1,5767,-2.24165,-1.30153,-0.226779,2.602,104867805,23986,2.602,3,10,104867805,-5
dataset_1,5769,-2.27177,-1.31796,-0.137644,2.63,104867810,23988,2.63,2,12,104867810,-3
dataset_1,5773,-2.20629,-1.27483,-0.682765,2.638,104867837,23998,2.638,2,0,104867837,-15
dataset_1,5774,-2.23108,-1.28812,-0.594771,2.644,104867842,24000,2.644,6,2,104867842,-13
dataset_1,5775,-2.21392,-1.27769,-0.496867,2.604,104867847,24001,2.604,3,4,104867847,-11
dataset_1,5776,-2.41786,-1.39482,0.24421,2.802,104867849,24002,2.802,1,5,104867849,5
dataset_1,5777,-2.22119,-1.28086,-0.406104,2.596,104867851,24003,2.596,3,6,104867851,-9
dataset_1,5778,-2.43356,-1.40275,0.34489,2.83,104867854,24004,2.83,1,7,104867854,7
dataset_1,5779,-2.23085,-1.28539,-0.316129,2.594,104867856,24005,2.594,4,8,104867856,-7
dataset_1,5781,-2.23582,-1.28773,-0.225733,2.59,104867861,24006,2.59,3,10,104867861,-5
dataset_1,5782,-2.27636,-1.31002,-0.137644,2.63,104867865,24008,2.63,2,12,104867865,-3
dataset_1,5784,-2.21262,-1.26769,-0.683282,2.64,104867893,24019,2.64,3,0,104867893,-15
dataset_1,5786,-2.23917,-1.28187,-0.59567,2.648,104867897,24021,2.648,6,2,104867897,-13
dataset_1,5787,-2.21518,-1.26762,-0.496103,2.6,104867902,24022,2.6,4,4,104867902,-11
dataset_1,5788,-2.42295,-1.38595,0.24421,2.802,104867904,24023,2.802,1,5,104867904,5
dataset_1,5789,-2.2053,-1.26094,-0.402349,2.572,104867907,24024,2.572,3,6,104867907,-9
dataset_1,5790,-2.4249,-1.38595,0.34294,2.814,104867909,24025,2.814,4,7,104867909,7
dataset_1,5791,-2.2321,-1.27523,-0.315642,2.59,104867911,24026,2.59,3,8,104867911,-7
dataset_1,5793,-2.2163,-1.2657,-0.223293,2.562,104867916,24027,2.562,3,10,104867916,-5
dataset_1,5795,-2.26727,-1.29375,-0.136806,2.614,104867920,24029,2.614,2,12,104867920,-3
dataset_1,5798,-2.19016,-1.24469,-0.675,2.608,104867948,24039,2.608,3,0,104867948,-15
dataset_1,5800,-2.21991,-1.26057,-0.589372,2.62,104867953,24041,2.62,6,2,104867953,-13
dataset_1,5801,-2.20593,-1.25213,-0.49305,2.584,104867957,24042,2.584,3,4,104867957,-11
dataset_1,5802,-2.47283,-1.40305,0.248742,2.854,104867960,24043,2.854,1,5,104867960,5
dataset_1,5803,-2.18906,-1.24154,-0.398595,2.548,104867962,24044,2.548,3,6,104867962,-9
dataset_1,5804,-2.41418,-1.36866,0.340747,2.796,104867964,24045,2.796,2,7,104867964,7
dataset_1,5805,-2.22617,-1.26156,-0.314179,2.578,104867967,24046,2.578,4,8,104867967,-7
dataset_1,5806,-2.1999,-1.24617,-0.221201,2.538,104867971,24047,2.538,3,10,104867971,-5
dataset_1,5808,-2.24743,-1.27205,-0.135341,2.586,104867976,24049,2.586,2,12,104867976,-3
dataset_1,5811,-2.19764,-1.23932,-0.676035,2.612,104868003,24058,2.612,3,0,104868003,-15
dataset_1,5812,-2.2105,-1.24555,-0.585773,2.604,104868008,24060,2.604,6,2,104868008,-13
dataset_1,5813,-2.21007,-1.2448,-0.49305,2.584,104868013,24061,2.584,4,4,104868013,-11
dataset_1,5815,-2.18628,-1.2304,-0.397344,2.54,104868017,24063,2.54,3,6,104868017,-9
dataset_1,5816,-2.39968,-1.34994,0.338066,2.774,104868019,24064,2.774,4,7,104868019,7
dataset_1,5817,-2.21996,-1.24833,-0.312717,2.566,104868022,24065,2.566,4,8,104868022,-7
dataset_1,5818,-2.19013,-1.23106,-0.219807,2.522,104868026,24066,2.522,4,10,104868026,-5
dataset_1,5820,-2.21855,-1.24601,-0.133352,2.548,104868031,24068,2.548,2,12,104868031,-3
dataset_1,5824,-2.18846,-1.22409,-0.671894,2.596,104868059,24078,2.596,3,0,104868059,-15
dataset_1,5826,-2.20122,-1.23022,-0.582173,2.588,104868063,24080,2.588,6,2,104868063,-13
dataset_1,5828,-2.20412,-1.23134,-0.490761,2.572,104868068,24081,2.572,4,4,104868068,-11
dataset_1,5830,-2.18712,-1.22083,-0.396718,2.536,104868072,24083,2.536,3,6,104868072,-9
dataset_1,5831,-2.38184,-1.32898,0.334897,2.748,104868075,24084,2.748,2,7,104868075,7
dataset_1,5832,-2.19657,-1.22511,-0.308817,2.534,104868077,24085,2.534,4,8,104868077,-7
dataset_1,5833,-2.20138,-1.22728,-0.220504,2.53,104868082,24086,2.53,4,10,104868082,-5
dataset_1,5835,-2.22114,-1.23729,-0.133247,2.546,104868086,24088,2.546,2,12,104868086,-3
dataset_1,5839,-2.18934,-1.21457,-0.670859,2.592,104868114,24098,2.592,3,0,104868114,-15
dataset_1,5841,-2.20209,-1.22064,-0.581273,2.584,104868119,24100,2.584,4,2,104868119,-13
dataset_1,5843,-2.1981,-1.21793,-0.488471,2.56,104868123,24101,2.56,5,4,104868123,-11
dataset_1,5845,-2.19309,-1.21415,-0.397031,2.538,104868128,24103,2.538,4,6,104868128,-9
dataset_1,5846,-2.38646,-1.32066,0.334897,2.748,104868130,24104,2.748,3,7,104868130,7
dataset_1,5847,-2.19388,-1.21359,-0.307842,2.526,104868132,24105,2.526,4,8,104868132,-7
dataset_1,5848,-2.19693,-1.21477,-0.219632,2.52,104868137,24106,2.52,4,10,104868137,-5
dataset_1,5850,-2.22895,-1.23146,-0.133457,2.55,104868142,24108,2.55,2,12,104868142,-3
dataset_1,5853,-2.18341,-1.20134,-0.667753,2.58,104868169,24118,2.58,3,0,104868169,-15
dataset_1,5855,-2.19609,-1.20731,-0.578574,2.572,104868174,24120,2.572,2,2,104868174,-13
dataset_1,5857,-2.17481,-1.19512,-0.482365,2.528,104868178,24121,2.528,5,4,104868178,-11
dataset_1,5859,-2.18346,-1.19888,-0.394528,2.522,104868183,24123,2.522,4,6,104868183,-9
dataset_1,5860,-2.37888,-1.30564,0.333191,2.734,104868185,24124,2.734,3,7,104868185,7
dataset_1,5861,-2.1981,-1.20592,-0.307842,2.526,104868188,24125,2.526,4,8,104868188,-7
dataset_1,5862,-2.17146,-1.19081,-0.216669,2.486,104868192,24126,2.486,3,10,104868192,-5
dataset_1,5864,-2.21922,-1.21599,-0.132619,2.534,104868197,24128,2.534,2,12,104868197,-3
dataset_1,5866,-3.052,-1.67092,-0.0607344,3.48,104868202,24130,3.48,1,14,104868202,-1
dataset_1,5868,-2.17552,-1.18761,-0.66413,2.566,104868225,24137,2.566,3,0,104868225,-15
dataset_1,5870,-2.1864,-1.19256,-0.574975,2.556,104868229,24139,2.556,2,2,104868229,-13
dataset_1,5872,-2.17531,-1.18602,-0.481602,2.524,104868234,24140,2.524,5,4,104868234,-11
dataset_1,5874,-2.17529,-1.18502,-0.392338,2.508,104868238,24142,2.508,4,6,104868238,-9
dataset_1,5875,-2.37273,-1.29204,0.331728,2.722,104868241,24143,2.722,1,7,104868241,7
dataset_1,5876,-2.18117,-1.18724,-0.304917,2.502,104868243,24144,2.502,4,8,104868243,-7
dataset_1,5877,-2.17189,-1.1817,-0.216321,2.482,104868248,24145,2.482,3,10,104868248,-5
dataset_1,5879,-2.20745,-1.20004,-0.131677,2.516,104868252,24147,2.516,3,12,104868252,-3
dataset_1,5882,-2.18305,-1.18185,-0.665165,2.57,104868280,24157,2.57,3,0,104868280,-15
dataset_1,5884,-2.18026,-1.17936,-0.572275,2.544,104868284,24159,2.544,2,2,104868284,-13
dataset_1,5886,-2.17944,-1.17842,-0.481602,2.524,104868289,24160,2.524,5,4,104868289,-11
dataset_1,5888,-2.1655,-1.16991,-0.389835,2.492,104868294,24162,2.492,4,6,104868294,-9
dataset_1,5889,-2.1853,-1.17962,-0.304917,2.502,104868298,24164,2.502,5,8,104868298,-7
dataset_1,5890,-2.17425,-1.17316,-0.216146,2.48,104868303,24165,2.48,4,10,104868303,-5
dataset_1,5892,-2.19756,-1.18475,-0.13084,2.5,104868307,24167,2.5,3,12,104868307,-3
dataset_1,5896,-2.17354,-1.16691,-0.661024,2.554,104868335,24177,2.554,3,0,104868335,-15
dataset_1,5898,-2.16548,-1.16161,-0.567327,2.522,104868340,24179,2.522,3,2,104868340,-13
dataset_1,5900,-2.1697,-1.16338,-0.478549,2.508,104868344,24180,2.508,5,4,104868344,-11
dataset_1,5902,-2.16435,-1.15954,-0.388896,2.486,104868349,24182,2.486,4,6,104868349,-9
dataset_1,5903,-2.1579,-1.15512,-0.30053,2.466,104868354,24184,2.466,4,8,104868354,-7
dataset_1,5904,-2.17482,-1.16369,-0.215798,2.476,104868358,24185,2.476,4,10,104868358,-5
dataset_1,5906,-2.19816,-1.17519,-0.130631,2.496,104868363,24187,2.496,3,12,104868363,-3
dataset_1,5910,-2.16055,-1.15024,-0.655847,2.534,104868390,24197,2.534,5,0,104868390,-15
dataset_1,5912,-2.17296,-1.15587,-0.568226,2.526,104868395,24199,2.526,3,2,104868395,-13
dataset_1,5914,-2.15641,-1.14658,-0.474733,2.488,104868400,24200,2.488,6,4,104868400,-11
dataset_1,5916,-2.16141,-1.14827,-0.387645,2.478,104868404,24202,2.478,4,6,104868404,-9
dataset_1,5917,-2.15491,-1.14386,-0.299555,2.458,104868409,24204,2.458,5,8,104868409,-7
dataset_1,5918,-2.43073,-1.28972,0.435826,2.786,104868411,24205,2.786,1,9,104868411,9
dataset_1,5919,-2.16655,-1.14955,-0.214577,2.462,104868413,24205,2.462,4,10,104868413,-5
dataset_1,5921,-2.20577,-1.16938,-0.13084,2.5,104868418,24207,2.5,3,12,104868418,-3
dataset_1,5925,-2.14786,-1.13292,-0.650671,2.514,104868446,24219,2.514,5,0,104868446,-15
dataset_1,5927,-2.16359,-1.14025,-0.564627,2.51,104868450,24221,2.51,3,2,104868450,-13
dataset_1,5929,-2.1469,-1.13098,-0.47168,2.472,104868455,24222,2.472,6,4,104868455,-11
dataset_1,5931,-2.15182,-1.13261,-0.385142,2.462,104868460,24224,2.462,5,6,104868460,-9
dataset_1,5932,-2.15226,-1.13188,-0.29858,2.45,104868464,24226,2.45,4,8,104868464,-7
dataset_1,5933,-2.39523,-1.25966,0.42863,2.74,104868466,24226,2.74,1,9,104868466,9
dataset_1,5934,-2.15507,-1.13288,-0.213009,2.444,104868469,24227,2.444,5,10,104868469,-5
dataset_1,5936,-2.21378,-1.16276,-0.131049,2.504,104868473,24229,2.504,3,12,104868473,-3
dataset_1,5940,-2.14667,-1.12273,-0.649118,2.508,104868501,24239,2.508,6,0,104868501,-15
dataset_1,5942,-2.14856,-1.12276,-0.559678,2.488,104868506,24241,2.488,4,2,104868506,-13
dataset_1,5944,-2.14388,-1.11984,-0.470153,2.464,104868510,24242,2.464,6,4,104868510,-11
dataset_1,5946,-2.13474,-1.11412,-0.381387,2.438,104868515,24244,2.438,5,6,104868515,-9
dataset_1,5947,-2.47984,-1.29367,0.343428,2.818,104868517,24245,2.818,1,7,104868517,7
dataset_1,5948,-2.14915,-1.12069,-0.297605,2.442,104868519,24246,2.442,5,8,104868519,-7
dataset_1,5949,-2.39808,-1.24996,0.428318,2.738,104868522,24247,2.738,2,9,104868522,9
dataset_1,5950,-2.15548,-1.12351,-0.21266,2.44,104868524,24247,2.44,6,10,104868524,-5
dataset_1,5952,-2.18949,-1.14026,-0.129374,2.472,104868529,24249,2.472,3,12,104868529,-3
dataset_1,5956,-2.14847,-1.11509,-0.648601,2.506,104868556,24257,2.506,5,0,104868556,-15
dataset_1,5958,-2.13997,-1.10973,-0.556529,2.474,104868561,24259,2.474,5,2,104868561,-13
dataset_1,5960,-2.14913,-1.114,-0.470535,2.466,104868566,24260,2.466,6,4,104868566,-11
dataset_1,5962,-2.12595,-1.10105,-0.379197,2.424,104868570,24262,2.424,6,6,104868570,-9
dataset_1,5963,-2.42043,-1.25302,0.334653,2.746,104868572,24263,2.746,1,7,104868572,7
dataset_1,5964,-2.13856,-1.10663,-0.295655,2.426,104868575,24264,2.426,6,8,104868575,-7
dataset_1,5965,-2.39125,-1.23739,0.42644,2.726,104868577,24264,2.726,2,9,104868577,9
dataset_1,5966,-2.14661,-1.11032,-0.21144,2.426,104868579,24265,2.426,5,10,104868579,-5
dataset_1,5968,-2.19306,-1.13338,-0.129374,2.472,104868584,24267,2.472,3,12,104868584,-3
dataset_1,5972,-2.14548,-1.10405,-0.64653,2.498,104868612,24277,2.498,5,0,104868612,-15
dataset_1,5974,-2.12476,-1.09245,-0.55158,2.452,104868616,24279,2.452,5,2,104868616,-13
dataset_1,5976,-2.1303,-1.09483,-0.465574,2.44,104868621,24280,2.44,6,4,104868621,-11
dataset_1,5978,-2.13857,-1.09813,-0.380761,2.434,104868625,24282,2.434,11,6,104868625,-9
dataset_1,5979,-2.40006,-1.23188,0.331241,2.718,104868628,24283,2.718,1,7,104868628,7
dataset_1,5980,-2.12828,-1.09191,-0.293705,2.41,104868630,24284,2.41,10,8,104868630,-7
dataset_1,5981,-2.37447,-1.21822,0.422686,2.702,104868632,24284,2.702,2,9,104868632,9
dataset_1,5982,-2.14516,-1.1001,-0.210917,2.42,104868635,24285,2.42,4,10,104868635,-5
dataset_1,5984,-2.17567,-1.11478,-0.128118,2.448,104868639,24287,2.448,3,12,104868639,-3
dataset_1,5988,-2.12886,-1.08564,-0.640318,2.474,104868667,24298,2.474,5,0,104868667,-15
dataset_1,5990,-2.12875,-1.08465,-0.55158,2.452,104868672,24300,2.452,4,2,104868672,-13
dataset_1,5992,-2.1273,-1.08345,-0.464047,2.432,104868676,24301,2.432,6,4,104868676,-11
dataset_1,5994,-2.1373,-1.0876,-0.379823,2.428,104868681,24303,2.428,8,6,104868681,-9
dataset_1,5995,-2.53549,-1.28967,0.349278,2.866,104868683,24304,2.866,1,7,104868683,7
dataset_1,5996,-2.12696,-1.0814,-0.292974,2.404,104868685,24305,2.404,10,8,104868685,-7
dataset_1,5997,-2.35095,-1.19477,0.41768,2.67,104868688,24306,2.67,2,9,104868688,9
dataset_1,5998,-2.14207,-1.08862,-0.21022,2.412,104868690,24306,2.412,6,10,104868690,-5
dataset_1,6000,-2.16728,-1.10047,-0.127386,2.434,104868695,24308,2.434,2,12,104868695,-3
dataset_1,6004,-2.11195,-1.06775,-0.634107,2.45,104868722,24318,2.45,6,0,104868722,-15
dataset_1,6006,-2.13079,-1.07634,-0.55113,2.45,104868727,24320,2.45,5,2,104868727,-13
dataset_1,6008,-2.11355,-1.06717,-0.460231,2.412,104868731,24321,2.412,6,4,104868731,-11
dataset_1,6010,-2.12345,-1.07123,-0.376694,2.408,104868736,24323,2.408,6,6,104868736,-9
dataset_1,6011,-2.55239,-1.28707,0.350984,2.88,104868738,24324,2.88,1,7,104868738,7
dataset_1,6012,-2.13781,-1.07755,-0.293949,2.412,104868741,24325,2.412,9,8,104868741,-7
dataset_1,6013,-2.31982,-1.16878,0.411423,2.63,104868743,24326,2.63,3,9,104868743,9
dataset_1,6014,-2.11561,-1.06589,-0.207256,2.378,104868745,24326,2.378,5,10,104868745,-5
dataset_1,6016,-2.16932,-1.092,-0.127281,2.432,104868750,24328,2.432,3,12,104868750,-3
dataset_1,6020,-2.10166,-1.05381,-0.629966,2.434,104868778,24337,2.434,6,0,104868778,-15
dataset_1,6022,-2.11692,-1.06054,-0.546631,2.43,104868782,24339,2.43,5,2,104868782,-13
dataset_1,6024,-2.11708,-1.06015,-0.460231,2.412,104868787,24340,2.412,6,4,104868787,-11
dataset_1,6026,-2.10225,-1.05181,-0.372314,2.38,104868791,24342,2.38,7,6,104868791,-9
dataset_1,6027,-2.57794,-1.28925,0.353909,2.904,104868794,24343,2.904,4,7,104868794,7
dataset_1,6028,-2.14315,-1.07134,-0.294193,2.414,104868796,24344,2.414,3,8,104868796,-7
dataset_1,6029,-2.32722,-1.16285,0.412048,2.634,104868798,24345,2.634,3,9,104868798,9
dataset_1,6030,-2.11379,-1.0562,-0.206733,2.372,104868801,24345,2.372,6,10,104868801,-5
dataset_1,6032,-2.16042,-1.07856,-0.126548,2.418,104868805,24347,2.418,2,12,104868805,-3
dataset_1,6036,-2.10879,-1.04819,-0.631001,2.438,104868833,24357,2.438,6,0,104868833,-15
dataset_1,6038,-2.10141,-1.04361,-0.541682,2.408,104868837,24359,2.408,6,2,104868837,-13
dataset_1,6040,-2.11549,-1.05014,-0.459086,2.406,104868842,24360,2.406,6,4,104868842,-11
dataset_1,6042,-2.10591,-1.04447,-0.372314,2.38,104868847,24362,2.38,6,6,104868847,-9
dataset_1,6043,-2.57887,-1.27848,0.353421,2.9,104868849,24363,2.9,6,7,104868849,7
dataset_1,6044,-2.13264,-1.0568,-0.292243,2.398,104868851,24364,2.398,2,8,104868851,-7
dataset_1,6045,-2.32065,-1.14946,0.410171,2.622,104868854,24365,2.622,4,9,104868854,9
dataset_1,6046,-2.12103,-1.05058,-0.207082,2.376,104868856,24365,2.376,6,10,104868856,-5
dataset_1,6048,-2.14627,-1.06215,-0.125502,2.398,104868860,24367,2.398,2,12,104868860,-3
dataset_1,6052,-2.10897,-1.03911,-0.629966,2.434,104868888,24377,2.434,6,0,104868888,-15
dataset_1,6054,-2.08581,-1.0268,-0.536733,2.386,104868893,24379,2.386,6,2,104868893,-13
dataset_1,6056,-2.10857,-1.03755,-0.456797,2.394,104868897,24380,2.394,6,4,104868897,-11
dataset_1,6058,-2.106,-1.03537,-0.371688,2.376,104868902,24382,2.376,6,6,104868902,-9
dataset_1,6059,-2.59935,-1.27735,0.355615,2.918,104868904,24383,2.918,8,7,104868904,7
dataset_1,6060,-2.10781,-1.03535,-0.288343,2.366,104868906,24384,2.366,1,8,104868906,-7
dataset_1,6061,-2.31203,-1.13566,0.407981,2.608,104868909,24384,2.608,3,9,104868909,9
dataset_1,6062,-2.11753,-1.03966,-0.206385,2.368,104868911,24385,2.368,6,10,104868911,-5
dataset_1,6064,-2.13741,-1.0485,-0.124769,2.384,104868916,24387,2.384,3,12,104868916,-3
dataset_1,6068,-2.10217,-1.02666,-0.62686,2.422,104868943,24397,2.422,6,0,104868943,-15
dataset_1,6070,-2.09463,-1.02207,-0.538083,2.392,104868948,24399,2.392,6,2,104868948,-13
dataset_1,6072,-2.09806,-1.02329,-0.453744,2.378,104868953,24400,2.378,6,4,104868953,-11
dataset_1,6074,-2.1025,-1.02455,-0.370437,2.368,104868957,24402,2.368,6,6,104868957,-9
dataset_1,6075,-2.6145,-1.27348,0.357077,2.93,104868959,24403,2.93,8,7,104868959,7
dataset_1,6076,-2.11141,-1.02798,-0.288343,2.366,104868962,24404,2.366,1,8,104868962,-7
dataset_1,6077,-2.29664,-1.11767,0.40454,2.586,104868964,24405,2.586,2,9,104868964,9
dataset_1,6078,-2.10323,-1.02354,-0.204642,2.348,104868966,24405,2.348,6,10,104868966,-5
dataset_1,6080,-2.13388,-1.03754,-0.12435,2.376,104868971,24407,2.376,3,12,104868971,-3
dataset_1,6084,-2.08835,-1.0109,-0.621683,2.402,104868999,24417,2.402,6,0,104868999,-15
dataset_1,6086,-2.09644,-1.01391,-0.537633,2.39,104869003,24419,2.39,5,2,104869003,-13
dataset_1,6088,-2.09102,-1.01084,-0.451454,2.366,104869008,24420,2.366,6,4,104869008,-11
dataset_1,6090,-2.09895,-1.01377,-0.369185,2.36,104869012,24422,2.36,6,6,104869012,-9
dataset_1,6091,-2.62072,-1.26521,0.357321,2.932,104869015,24423,2.932,9,7,104869015,7
dataset_1,6092,-2.13287,-1.02923,-0.29078,2.386,104869017,24424,2.386,1,8,104869017,-7
dataset_1,6093,-2.30409,-1.11136,0.405165,2.59,104869019,24425,2.59,1,9,104869019,9
dataset_1,6094,-2.08167,-1.00408,-0.202201,2.32,104869022,24425,2.32,6,10,104869022,-5
dataset_1,6096,-2.11769,-1.02054,-0.123199,2.354,104869026,24427,2.354,2,12,104869026,-3
dataset_1,6100,-2.08664,-1.00109,-0.62013,2.396,104869054,24437,2.396,6,0,104869054,-15
dataset_1,6102,-2.08239,-0.998161,-0.533134,2.37,104869058,24439,2.37,5,2,104869058,-13
dataset_1,6104,-2.09099,-1.00184,-0.450691,2.362,104869063,24440,2.362,6,4,104869063,-11
dataset_1,6106,-2.08822,-0.999611,-0.366682,2.344,104869068,24442,2.344,6,6,104869068,-9
dataset_1,6107,-2.63408,-1.26034,0.35854,2.942,104869070,24443,2.942,8,7,104869070,7
dataset_1,6108,-2.13645,-1.02178,-0.29078,2.386,104869072,24444,2.386,1,8,104869072,-7
dataset_1,6109,-2.29191,-1.09564,0.402349,2.572,104869075,24445,2.572,1,9,104869075,9
dataset_1,6110,-2.07617,-0.992509,-0.20133,2.31,104869077,24445,2.31,6,10,104869077,-5
dataset_1,6112,-2.11223,-1.00884,-0.122675,2.344,104869082,24447,2.344,2,12,104869082,-3
dataset_1,6116,-2.07425,-0.9867,-0.615472,2.378,104869109,24456,2.378,6,0,104869109,-15
dataset_1,6118,-2.07337,-0.985394,-0.529985,2.356,104869114,24458,2.356,6,2,104869114,-13
dataset_1,6120,-2.0943,-0.994896,-0.450691,2.362,104869118,24459,2.362,6,4,104869118,-11
dataset_1,6121,-2.08795,-0.990987,-0.366057,2.34,104869123,24461,2.34,6,6,104869123,-9
dataset_1,6122,-2.649,-1.25671,0.360002,2.954,104869125,24462,2.954,8,7,104869125,7
dataset_1,6123,-2.10036,-0.995979,-0.285418,2.342,104869128,24463,2.342,2,8,104869128,-7
